source_document,page,subcommittee,agency,fund,account,row_type,scenario,fiscal_year,amount
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Network,account,legislative,2026,256382.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Counsel for Domestic Violence,account,legislative,2026,1250000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Outreach Services for Norwich,account,legislative,2026,675000.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Agency Total - General Fund,account,legislative,2026,639887251.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Foreclosure Mediation Program,account,legislative,2026,2158656.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Agency Total - Banking Fund,account,legislative,2026,2158656.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Criminal Injuries Compensation,account,legislative,2026,2934088.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Injuries Compensation Fund,account,legislative,2026,2934088.0
2025BB-20250827_FY26_FY27.pdf,278,Judicial And Corrections,,Fund,Total - Appropriated Funds,fund_total,legislative,2026,644979995.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,General Fund,account,legislative,2026,504.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Personal Services,account,legislative,2026,58196969.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Other Expenses,account,legislative,2026,1565163.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Assigned Counsel - Criminal,account,legislative,2026,37784482.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Expert Witnesses,account,legislative,2026,2775604.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Training And Education,account,legislative,2026,119748.0
2025BB-20250827_FY26_FY27.pdf,289,Judicial And Corrections,,Fund,Agency Total - General Fund,account,legislative,2026,100441966.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,General Fund,account,legislative,2026,245.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Personal Services,account,legislative,2026,23565623.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Other Expenses,account,legislative,2026,4086113.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,SSMF Administration,account,legislative,2026,560345.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Veterans’ Opportunity Pilot,account,legislative,2026,245047.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Veterans' Rally Point,account,legislative,2026,512764.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Burial Expenses,account,legislative,2026,6666.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Headstones,account,legislative,2026,307834.0
2025BB-20250827_FY26_FY27.pdf,293,,,Fund,Agency Total - General Fund,account,legislative,2026,29284392.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,General Fund,account,legislative,2026,41.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Personal Services,account,legislative,2026,3305492.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Other Expenses,account,legislative,2026,2144823.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Honor Guards,account,legislative,2026,561600.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Veteran's Service Bonuses,account,legislative,2026,61800.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,JEEP Program,account,legislative,2026,338600.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Governor’s Guards,account,legislative,2026,330000.0
2025BB-20250827_FY26_FY27.pdf,296,,,Fund,Agency Total - General Fund,account,legislative,2026,6742315.0
2025BB-20250827_FY26_FY27.pdf,322,,Part Iv. Capital Budget,,2015 2016 2017 2018,account,legislative,2026,2024.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,General Fund,account,legislative,2027,441.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Personal Services,account,legislative,2027,64296079.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Other Expenses,account,legislative,2027,24954131.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Equipment,account,legislative,2027,3295000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Flag Restoration,account,legislative,2027,65000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Minor Capital Improvements,account,legislative,2027,4000000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Capitol Day Care Center,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Interim Salary/Caucus Offices,account,legislative,2027,591748.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Redistricting,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,and Engineering,account,legislative,2027,226000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Old State House,account,legislative,2027,900000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Translators,account,legislative,2027,150000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Wall of Fame,account,legislative,2027,10000.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Interstate Conference Fund,account,legislative,2027,529095.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Education,account,legislative,2027,226488.0
2025BB-20250827_FY26_FY27.pdf,22,,Office Of Legislative Management,Fund,Agency Total - General Fund,account,legislative,2027,99243541.0
2025BB-20250827_FY26_FY27.pdf,27,,Auditors Of Public Accounts,Fund,General Fund,account,legislative,2027,127.0
2025BB-20250827_FY26_FY27.pdf,27,,Auditors Of Public Accounts,Fund,Personal Services,account,legislative,2027,16701328.0
2025BB-20250827_FY26_FY27.pdf,27,,Auditors Of Public Accounts,Fund,Other Expenses,account,legislative,2027,451727.0
2025BB-20250827_FY26_FY27.pdf,27,,Auditors Of Public Accounts,Fund,Agency Total - General Fund,account,legislative,2027,17153055.0
2025BB-20250827_FY26_FY27.pdf,29,,,Fund,General Fund,account,legislative,2027,9.0
2025BB-20250827_FY26_FY27.pdf,29,,,Fund,Personal Services,account,legislative,2027,1227933.0
2025BB-20250827_FY26_FY27.pdf,29,,,Fund,Other Expenses,account,legislative,2027,60000.0
2025BB-20250827_FY26_FY27.pdf,29,,,Fund,Agency Total - General Fund,account,legislative,2027,1287933.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Governor's Office,account,legislative,2027,4740627.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Secretary of the State,account,legislative,2027,15809732.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Office,account,legislative,2027,911921.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Commission,account,legislative,2027,4255296.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Office of State Ethics,account,legislative,2027,2059779.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Commission,account,legislative,2027,2283813.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Accountability,account,legislative,2027,3977255.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Total - General Fund,fund_total,legislative,2027,34038423.0
2025BB-20250827_FY26_FY27.pdf,31,General Government,,General Fund,Total - Appropriated Funds,fund_total,legislative,2027,34038423.0
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,General Fund,account,legislative,2027,28.0
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,Personal Services,account,legislative,2027,3983704.0
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,Other Expenses,account,legislative,2027,635401.0
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,Office of Workforce Strategy,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,Conference,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,National Governors' Association,account,legislative,2027,121522.0
2025BB-20250827_FY26_FY27.pdf,32,General Government,Governor's Office,Fund,Agency Total - General Fund,account,legislative,2027,4740627.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,General Fund,account,legislative,2027,101.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Personal Services,account,legislative,2027,5402637.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Other Expenses,account,legislative,2027,3517936.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Commercial Recording Division,account,legislative,2027,5419159.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Early Voting,account,legislative,2027,1320000.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Bridgeport Election Monitor,account,legislative,2027,150000.0
2025BB-20250827_FY26_FY27.pdf,34,General Government,Secretary Of The State,Fund,Agency Total - General Fund,account,legislative,2027,15809732.0
2025BB-20250827_FY26_FY27.pdf,38,General Government,Lieutenant Governor's Office,Fund,General Fund,account,legislative,2027,7.0
2025BB-20250827_FY26_FY27.pdf,38,General Government,Lieutenant Governor's Office,Fund,Personal Services,account,legislative,2027,865598.0
2025BB-20250827_FY26_FY27.pdf,38,General Government,Lieutenant Governor's Office,Fund,Other Expenses,account,legislative,2027,46323.0
2025BB-20250827_FY26_FY27.pdf,38,General Government,Lieutenant Governor's Office,Fund,Agency Total - General Fund,account,legislative,2027,911921.0
2025BB-20250827_FY26_FY27.pdf,40,General Government,State Elections Enforcement Commission,Fund,General Fund,account,legislative,2027,35.0
2025BB-20250827_FY26_FY27.pdf,40,General Government,State Elections Enforcement Commission,Fund,Commission,account,legislative,2027,4255296.0
2025BB-20250827_FY26_FY27.pdf,40,General Government,State Elections Enforcement Commission,Fund,Agency Total - General Fund,account,legislative,2027,4255296.0
2025BB-20250827_FY26_FY27.pdf,42,General Government,Office Of State Ethics,Fund,General Fund,account,legislative,2027,16.0
2025BB-20250827_FY26_FY27.pdf,42,General Government,Office Of State Ethics,Fund,Office of State Ethics,account,legislative,2027,2059779.0
2025BB-20250827_FY26_FY27.pdf,42,General Government,Office Of State Ethics,Fund,Agency Total - General Fund,account,legislative,2027,2059779.0
2025BB-20250827_FY26_FY27.pdf,44,General Government,Freedom Of Information Commission,Fund,General Fund,account,legislative,2027,18.0
2025BB-20250827_FY26_FY27.pdf,44,General Government,Freedom Of Information Commission,Fund,Commission,account,legislative,2027,2283813.0
2025BB-20250827_FY26_FY27.pdf,44,General Government,Freedom Of Information Commission,Fund,Agency Total - General Fund,account,legislative,2027,2283813.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,General Fund,account,legislative,2027,36.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Personal Services,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Other Expenses,account,legislative,2027,25098.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Child Fatality Review Panel,account,legislative,2027,139183.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Contracting Standards Board,account,legislative,2027,859334.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Judicial Review Council,account,legislative,2027,191511.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Judicial Selection Commission,account,legislative,2027,117678.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Office of the Child Advocate,account,legislative,2027,1032892.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Office of the Victim Advocate,account,legislative,2027,519674.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Examiners,account,legislative,2027,148193.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Office of the Correction Ombuds,account,legislative,2027,763692.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Ombudsperson,account,legislative,2027,180000.0
2025BB-20250827_FY26_FY27.pdf,45,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,3977255.0
2025BB-20250827_FY26_FY27.pdf,52,General Government,,Fund,General Fund,account,legislative,2027,45.0
2025BB-20250827_FY26_FY27.pdf,52,General Government,,Fund,Special Transportation Fund,account,legislative,2027,1.0
2025BB-20250827_FY26_FY27.pdf,52,General Government,,Fund,Personal Services,account,legislative,2027,3543056.0
2025BB-20250827_FY26_FY27.pdf,52,General Government,,Fund,Other Expenses,account,legislative,2027,359854.0
2025BB-20250827_FY26_FY27.pdf,52,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,3902910.0
2025BB-20250827_FY26_FY27.pdf,56,General Government,,Fund,General Fund,account,legislative,2027,291.0
2025BB-20250827_FY26_FY27.pdf,56,General Government,,Fund,Personal Services,account,legislative,2027,30478063.0
2025BB-20250827_FY26_FY27.pdf,56,General Government,,Fund,Other Expenses,account,legislative,2027,18417000.0
2025BB-20250827_FY26_FY27.pdf,56,General Government,,Fund,CT Premium Pay Account,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,56,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,48895063.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Adjudicated Claims,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,65278956.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Agency Total - General Fund,account,legislative,2027,65278956.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,5337671.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Transportation Fund,account,legislative,2027,5337671.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,261199.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Agency Total - Banking Fund,account,legislative,2027,261199.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,391026.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Agency Total - Insurance Fund,account,legislative,2027,391026.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,284112.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Control Fund,account,legislative,2027,284112.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,149142.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Compensation Fund,account,legislative,2027,149142.0
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Injuries Compensation Fund,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Agency Total - Tourism Fund,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Equity and Innovation Fund,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Services Fund,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,59,General Government,,,Accruals,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Unemployment Compensation,account,legislative,2027,4049400.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Contributions,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Retirement System,account,legislative,2027,101569100.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Other Statutory,account,legislative,2027,2433850.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Commissioners Retirement,account,legislative,2027,31587446.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Insurance - Group Life,account,legislative,2027,9736350.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Employers Social Security Tax,account,legislative,2027,227326623.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Cost,account,legislative,2027,708024030.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Service Cost,account,legislative,2027,957183800.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Training and Travel,account,legislative,2027,150000.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Other Post Employment Benefits,account,legislative,2027,65073558.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Death Benefits For St Employ,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Match,account,legislative,2027,27991712.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Contributions - Normal Cost,account,legislative,2027,201080536.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Contributions - UAL,account,legislative,2027,1324870699.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,CT Premium Pay Account,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Agency Total - General Fund,account,legislative,2027,3661077104.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Unemployment Compensation,account,legislative,2027,360000.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Insurance - Group Life,account,legislative,2027,401600.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Employers Social Security Tax,account,legislative,2027,21697231.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Cost,account,legislative,2027,65927200.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Other Post Employment Benefits,account,legislative,2027,4321112.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Match,account,legislative,2027,1835222.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Contributions - Normal Cost,account,legislative,2027,23334444.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Contributions - UAL,account,legislative,2027,136192810.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Transportation Fund,account,legislative,2027,254069619.0
2025BB-20250827_FY26_FY27.pdf,62,General Government,,,Total - Appropriated Funds,fund_total,legislative,2027,3915146723.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,General Fund,account,legislative,2027,596.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Cannabis Regulatory Fund,account,legislative,2027,7.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Personal Services,account,legislative,2027,54700984.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Other Expenses,account,legislative,2027,4617358.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,59318342.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Personal Services,account,legislative,2027,484188.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Regulatory Fund,account,legislative,2027,484188.0
2025BB-20250827_FY26_FY27.pdf,68,General Government,,Fund,Total - Appropriated Funds,fund_total,legislative,2027,59802530.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,General Fund,account,legislative,2027,191.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Special Transportation Fund,account,legislative,2027,7.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Insurance Fund,account,legislative,2027,3.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Utility Control Fund,account,legislative,2027,2.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Personal Services,account,legislative,2027,21379691.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Other Expenses,account,legislative,2027,3305422.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Litigation Settlement Costs,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Data Base Link,account,legislative,2027,20438.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Justice Assistance Grants,account,legislative,2027,865967.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Tax Relief For Elderly Renters,account,legislative,2027,25020226.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Private Providers,account,legislative,2027,156000000.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Disability Exemption,account,legislative,2027,364713.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Distressed Municipalities,account,legislative,2027,1500000.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Freeze Program,account,legislative,2027,4000.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Property Tax Relief for Veterans,account,legislative,2027,2708107.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Grants,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Motor Vehicle Tax Grants,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Municipal Stabilization Grant,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Municipal Restructuring,account,legislative,2027,300000.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Tiered PILOT,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,211468564.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Personal Services,account,legislative,2027,770498.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Transportation Fund,account,legislative,2027,770498.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Grants To Towns,account,legislative,2027,52541796.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Pequot and Mohegan Fund,account,legislative,2027,52541796.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Personal Services,account,legislative,2027,374039.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Other Expenses,account,legislative,2027,6012.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Fringe Benefits,account,legislative,2027,277130.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Agency Total - Insurance Fund,account,legislative,2027,657181.0
2025BB-20250827_FY26_FY27.pdf,71,General Government,,Fund,Personal Services,account,legislative,2027,200396.0
2025BB-20250827_FY26_FY27.pdf,79,General Government,,,Reserve For Salary Adjustments,account,legislative,2027,186551369.0
2025BB-20250827_FY26_FY27.pdf,79,General Government,,,Agency Total - General Fund,account,legislative,2027,186551369.0
2025BB-20250827_FY26_FY27.pdf,79,General Government,,,Reserve For Salary Adjustments,account,legislative,2027,19864541.0
2025BB-20250827_FY26_FY27.pdf,79,General Government,,,Transportation Fund,account,legislative,2027,19864541.0
2025BB-20250827_FY26_FY27.pdf,79,General Government,,,Total - Appropriated Funds,fund_total,legislative,2027,206415910.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,General Fund,account,legislative,2027,963.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Special Transportation Fund,account,legislative,2027,31.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Banking Fund,account,legislative,2027,3.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Insurance Fund,account,legislative,2027,6.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Utility Control Fund,account,legislative,2027,1.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Workers' Compensation Fund,account,legislative,2027,6.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Personal Services,account,legislative,2027,100780339.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Other Expenses,account,legislative,2027,31251286.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Training and Travel,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Labor - Management Fund,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Loss Control Risk Management,account,legislative,2027,88003.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Employees' Review Board,account,legislative,2027,32611.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,and Employees,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Quality of Work-Life,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Refunds Of Collections,account,legislative,2027,20381.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Rents and Moving,account,legislative,2027,4136035.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,W. C. Administrator,account,legislative,2027,5562120.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Insurance Recovery,account,legislative,2027,
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Operations,account,legislative,2027,21830588.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,IT Services,account,legislative,2027,67732158.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Firefighters Fund,account,legislative,2027,400000.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Commissioner,account,legislative,2027,460499.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,State Properties Review Board,account,legislative,2027,337113.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,State Marshal Commission,account,legislative,2027,365556.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Agency Total - General Fund,account,legislative,2027,232996689.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Personal Services,account,legislative,2027,2937990.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Operations,account,legislative,2027,17467920.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,IT Services,account,legislative,2027,1619686.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Transportation Fund,account,legislative,2027,22025596.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Personal Services,account,legislative,2027,413105.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Fringe Benefits,account,legislative,2027,307747.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,IT Services,account,legislative,2027,360334.0
2025BB-20250827_FY26_FY27.pdf,81,General Government,,Fund,Agency Total - Banking Fund,account,legislative,2027,1081186.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Personal Services,account,legislative,2027,905796.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Fringe Benefits,account,legislative,2027,656984.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,IT Services,account,legislative,2027,514136.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Agency Total - Insurance Fund,account,legislative,2027,2076916.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Personal Services,account,legislative,2027,96173.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Fringe Benefits,account,legislative,2027,88135.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Control Fund,account,legislative,2027,184308.0
2025BB-20250827_FY26_FY27.pdf,82,General Government,General Government B Department Of Administrative Services,,Personal Services,account,legislative,2027,663688.0
